url,job_id,title,company,salary,job_type,location,date_posted,skills,source_combo
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,wfh-ipoh
https://www.maukerja.my/job/26384581-service-advisor-cantonese-speaker-ipoh-perak,26384581,"Service Advisor - Cantonese Speaker - Ipoh, Perak",Arvion Services Sdn Bhd,"MYR4,500 - MYR5,000 Sebulan","Sepenuh Masa,","Ipoh, Perak",13 hours ago,"Customer Service, Customer Support",wfh-ipoh
https://www.maukerja.my/job/26384587-service-advisor-cantonese-speaker-ipoh-perak,26384587,"Service Advisor - Cantonese Speaker - Ipoh, Perak",Arvion Services Sdn Bhd,"MYR4,500 - MYR5,000 Sebulan","Sepenuh Masa,","Ipoh, Perak",7 days ago,"Customer Service, Customer Support",wfh-ipoh
https://www.maukerja.my/job/26384589-service-advisor-cantonese-speaker-ipoh-perak,26384589,"Service Advisor - Cantonese Speaker - Ipoh, Perak",Arvion Services Sdn Bhd,"MYR4,500 - MYR5,000 Sebulan","Sepenuh Masa,","Ipoh, Perak",7 days ago,"Customer Service, Customer Support",wfh-ipoh
https://www.maukerja.my/job/26384588-service-advisor-cantonese-speaker-ipoh-perak,26384588,"Service Advisor - Cantonese Speaker - Ipoh, Perak",Arvion Services Sdn Bhd,"MYR4,500 - MYR5,000 Sebulan","Sepenuh Masa,","Ipoh, Perak",7 days ago,"Customer Service, Customer Support",wfh-ipoh
https://www.maukerja.my/job/26384590-service-advisor-cantonese-speaker-ipoh-perak,26384590,"Service Advisor - Cantonese Speaker - Ipoh, Perak",Arvion Services Sdn Bhd,"MYR4,500 - MYR5,000 Sebulan","Sepenuh Masa,","Ipoh, Perak",7 days ago,"Customer Service, Customer Support",wfh-ipoh
https://www.maukerja.my/job/26384591-service-advisor-cantonese-speaker-ipoh-perak,26384591,"Service Advisor - Cantonese Speaker - Ipoh, Perak",Arvion Services Sdn Bhd,"MYR4,500 - MYR5,000 Sebulan","Sepenuh Masa,","Ipoh, Perak",7 days ago,"Customer Service, Customer Support",wfh-ipoh
https://www.maukerja.my/job?jobId=26369101&slug=call-center-officer-cum-telemarketers,N/A,Call Center Officer cum Telemarketers,Enzo Consortium Health House Sdn Bhd,"MYR2,000 - MYR2,300 Sebulan","Sepenuh Masa,",Ipoh,8 days ago,N/A,wfh-ipoh
https://www.maukerja.my/job?jobId=26295151&slug=senior-digital-solutions-engineer,N/A,Senior Digital Solutions Engineer,XP Power,Undisclosed,"Sepenuh Masa,",Ipoh,13 days ago,N/A,wfh-ipoh
https://www.maukerja.my/job?jobId=26220859&slug=senior-digital-solutions-engineer,N/A,Senior Digital Solutions Engineer,XP Power,Undisclosed,"Sepenuh Masa,",Ipoh,21 days ago,N/A,wfh-ipoh
