url,job_id,title,company,salary,job_type,location,date_posted,skills,source_combo
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,part-time-iskandar-puteri
https://www.maukerja.my/job/26067962-part-time-food-service-worker,26067962,Part-Time Food Service Worker,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067952-part-time-food-service-worker,26067952,Part-Time Food Service Worker,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067953-part-time-restaurant-server,26067953,Part-Time Restaurant Server,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067963-part-time-restaurant-server,26067963,Part-Time Restaurant Server,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067957-part-time-food-service-worker,26067957,Part-Time Food Service Worker,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067958-part-time-restaurant-server,26067958,Part-Time Restaurant Server,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067966-part-time-waitress,26067966,Part-Time Waitress,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067965-part-time-waiter,26067965,Part-Time Waiter,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067960-part-time-waiter,26067960,Part-Time Waiter,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067955-part-time-waiter,26067955,Part-Time Waiter,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067961-part-time-waitress,26067961,Part-Time Waitress,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067956-part-time-waitress,26067956,Part-Time Waitress,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067964-part-time-server,26067964,Part-Time Server,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067959-part-time-server,26067959,Part-Time Server,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job/26067954-part-time-server,26067954,Part-Time Server,About Concept Dining Sdn Bhd,MYR8 - MYR10 Sejam,Separuh Masa,"Iskandar Puteri, Johor",a month ago,"Customer Service, Cashiering",part-time-iskandar-puteri
https://www.maukerja.my/job?jobId=26180081&slug=construction-worker,N/A,Construction Worker,Trp Technologies M Sdn Bhd,MYR199 - MYR200 Sebulan,Separuh Masa,Iskandar Puteri,a month ago,N/A,part-time-iskandar-puteri
https://www.maukerja.my/job?jobId=26180079&slug=construction-worker,N/A,Construction Worker,TRP Technologies M Sdn Bhd,MYR199 - MYR200 Sehari,Separuh Masa,Iskandar Puteri,a month ago,N/A,part-time-iskandar-puteri
